Generation,Nice,Bullies
1664,394,1, 
1665,394,1, 
1666,394,1, 
1667,394,1, 
1668,394,1, 
1669,394,1, 
1670,394,1, 
1671,394,1, 
1672,394,1, 
1673,395,1, 
1674,395,1, 
1675,395,1, 
1676,395,1, 
1677,395,1, 
1678,395,1, 
1679,395,1, 
1680,396,1, 
1681,396,1, 
1682,396,1, 
1683,397,1, 
1684,397,1, 
1685,397,1, 
1686,397,1, 
1687,397,1, 
1688,398,1, 
1689,398,1, 
1690,398,1, 
1691,398,1, 
1692,398,1, 
1693,398,1, 
1694,398,1, 
1695,399,1, 
1696,400,1, 
1697,401,1, 
1698,401,1, 
1699,402,1, 
1700,402,1, 
1701,403,1, 
1702,404,1, 
1703,405,1, 
1704,405,1, 
1705,405,1, 
1706,406,1, 
1707,406,1, 
1708,407,1, 
1709,408,1, 
1710,409,1, 
1711,409,1, 
1712,408,1, 
1713,407,1, 
1714,408,1, 
1715,409,1, 
1716,409,1, 
1717,409,1, 
1718,409,1, 
1719,409,1, 
1720,409,1, 
1721,410,1, 
1722,410,1, 
1723,410,1, 
1724,410,1, 
1725,410,1, 
1726,410,1, 
1727,410,1, 
1728,410,1, 
1729,410,1, 
1730,411,1, 
1731,412,1, 
1732,411,1, 
1733,411,1, 
1734,411,1, 
1735,411,1, 
1736,411,1, 
1737,412,1, 
1738,413,1, 
1739,414,1, 
1740,414,1, 
1741,414,1, 
1742,414,1, 
1743,414,1, 
1744,414,1, 
1745,414,1, 
1746,415,1, 
1747,416,1, 
1748,417,1, 
1749,417,1, 
1750,417,1, 
1751,417,1, 
1752,418,1, 
1753,418,1, 
1754,417,1, 
1755,417,1, 
1756,417,1, 
1757,417,1, 
1758,417,1, 
1759,418,1, 
1760,418,1, 
1761,419,1, 
1762,420,1, 
1763,420,1, 
1764,421,1, 
1765,421,1, 
1766,422,1, 
1767,423,1, 
1768,423,1, 
1769,424,1, 
1770,424,1, 
1771,425,1, 
1772,426,1, 
1773,426,1, 
1774,426,1, 
1775,426,1, 
1776,426,1, 
1777,426,1, 
1778,426,1, 
1779,426,1, 
1780,427,1, 
1781,427,1, 
1782,427,1, 
1783,427,1, 
1784,427,1, 
1785,428,1, 
1786,428,1, 
1787,429,1, 
1788,430,1, 
1789,430,1, 
1790,431,1, 
1791,431,1, 
1792,431,1, 
1793,432,1, 
1794,432,1, 
1795,432,1, 
1796,433,1, 
1797,433,1, 
1798,433,1, 
1799,434,1, 
1800,435,1, 
1801,435,1, 
1802,435,1, 
1803,435,1, 
1804,435,1, 
1805,435,1, 
1806,435,1, 
1807,435,1, 
1808,436,1, 
1809,436,1, 
1810,435,1, 
1811,435,1, 
1812,435,1, 
1813,435,1, 
1814,435,1, 
1815,435,1, 
1816,435,1, 
1817,436,1, 
1818,436,1, 
1819,436,1, 
1820,435,1, 
1821,436,1, 
1822,436,1, 
1823,436,1, 
1824,436,1, 
1825,436,1, 
1826,436,1, 
1827,436,1, 
1828,436,1, 
1829,436,1, 
1830,436,1, 
1831,436,1, 
1832,437,1, 
1833,438,1, 
1834,439,1, 
1835,440,1, 
1836,441,1, 
1837,442,1, 
1838,443,1, 
1839,443,1, 
1840,443,1, 
1841,443,1, 
1842,444,1, 
1843,444,1, 
1844,444,1, 
1845,444,1, 
1846,444,1, 
1847,445,1, 
1848,444,1, 
1849,445,1, 
1850,446,1, 
1851,447,1, 
1852,448,1, 
1853,448,1, 
1854,448,1, 
1855,448,1, 
1856,449,1, 
1857,450,1, 
1858,450,1, 
1859,451,1, 
1860,452,1, 
1861,453,1, 
1862,453,1, 
1863,453,1, 
1864,454,1, 
1865,454,1, 
1866,455,1, 
1867,455,1, 
1868,455,1, 
1869,456,1, 
1870,456,1, 
1871,456,1, 
1872,456,1, 
1873,456,1, 
1874,456,1, 
1875,456,1, 
1876,456,1, 
1877,457,1, 
1878,458,1, 
1879,458,1, 
1880,458,1, 
1881,459,1, 
1882,460,1, 
1883,460,1, 
1884,460,1, 
1885,459,1, 
1886,459,1, 
1887,459,1, 
1888,459,1, 
1889,459,1, 
1890,460,1, 
1891,460,1, 
1892,460,1, 
1893,460,1, 
1894,460,1, 
1895,461,1, 
1896,462,1, 
1897,462,1, 
1898,462,1, 
1899,462,1, 
1900,462,1, 
1901,462,1, 
1902,463,1, 
1903,463,1, 
1904,464,1, 
1905,464,1, 
1906,464,1, 
1907,464,1, 
1908,464,1, 
1909,465,1, 
1910,465,1, 
1911,466,1, 
1912,467,1, 
1913,467,1, 
1914,467,1, 
1915,468,1, 
1916,468,1, 
1917,468,1, 
1918,468,1, 
1919,468,1, 
1920,468,1, 
1921,469,1, 
1922,469,1, 
1923,470,1, 
1924,470,1, 
1925,469,1, 
1926,469,1, 
1927,470,1, 
1928,471,1, 
1929,471,1, 
1930,471,1, 
1931,472,1, 
1932,473,1, 
1933,473,1, 
1934,474,1, 
1935,474,1, 
1936,475,1, 
1937,476,1, 
1938,476,1, 
1939,476,1, 
1940,476,1, 
1941,477,1, 
1942,477,1, 
1943,477,1, 
1944,477,1, 
1945,477,1, 
1946,477,1, 
1947,477,1, 
1948,476,1, 
1949,476,1, 
1950,476,1, 
1951,476,1, 
1952,476,1, 
1953,476,1, 
1954,476,1, 
1955,477,1, 
1956,478,1, 
1957,479,1, 
1958,479,1, 
1959,479,1, 
1960,479,1, 
1961,479,1, 
1962,478,1, 
1963,479,1, 
1964,479,1, 
1965,479,1, 
1966,480,1, 
1967,481,1, 
1968,481,1, 
1969,481,1, 
1970,482,1, 
1971,483,1, 
1972,483,1, 
1973,484,1, 
1974,485,1, 
1975,485,1, 
1976,486,1, 
1977,487,1, 
1978,488,1, 
1979,489,1, 
1980,490,1, 
1981,489,1, 
1982,489,1, 
1983,490,1, 
1984,490,1, 
1985,491,1, 
1986,491,1, 
1987,491,1, 
1988,491,1, 
1989,491,1, 
1990,491,1, 
1991,491,1, 
1992,491,1, 
1993,492,1, 
1994,492,1, 
1995,493,1, 
1996,493,1, 
1997,494,1, 
1998,495,1, 
1999,495,1, 
2000,495,1, 
2001,495,1, 
2002,495,1, 
2003,496,1, 
2004,496,1, 
2005,496,1, 
2006,497,1, 
2007,498,1, 
2008,499,1, 
2009,500,1, 
2010,500,1, 
2011,501,1, 
2012,502,1, 
2013,501,1, 
2014,501,1, 
2015,502,1, 
2016,503,1, 
2017,503,1, 
2018,502,1, 
2019,500,1, 
2020,500,1, 
2021,501,1, 
2022,502,1, 
2023,502,1, 
2024,503,1, 
2025,503,1, 
2026,503,1, 
2027,503,1, 
2028,503,1, 
2029,503,1, 
2030,503,1, 
2031,504,1, 
2032,503,1, 
2033,503,1, 
2034,504,1, 
2035,504,1, 
2036,504,1, 
2037,504,1, 
2038,504,1, 
2039,504,1, 
2040,504,1, 
2041,504,1, 
2042,504,1, 
2043,504,1, 
2044,504,1, 
2045,504,1, 
2046,504,1, 
2047,504,1, 
2048,505,1, 
2049,505,1, 
2050,505,1, 
2051,506,1, 
2052,507,1, 
2053,507,1, 
2054,508,1, 
2055,508,1, 
2056,509,1, 
2057,509,1, 
2058,509,1, 
2059,509,1, 
2060,509,1, 
2061,510,1, 
2062,510,1, 
2063,510,1, 
2064,511,1, 
2065,511,1, 
2066,512,1, 
2067,513,1, 
2068,513,1, 
2069,513,1, 
2070,513,1, 
2071,514,1, 
2072,514,1, 
2073,513,1, 
2074,513,1, 
2075,513,1, 
2076,514,1, 
2077,515,1, 
2078,515,1, 
2079,516,1, 
2080,517,1, 
2081,517,1, 
2082,517,1, 
2083,518,1, 
2084,518,1, 
2085,520,1, 
2086,521,1, 
2087,521,1, 
2088,521,1, 
2089,521,1, 
2090,521,1, 
2091,521,1, 
2092,522,1, 
2093,522,1, 
2094,521,1, 
2095,521,1, 
2096,521,1, 
2097,521,1, 
2098,521,1, 
2099,519,1, 
2100,520,1, 
2101,520,1, 
2102,521,1, 
2103,521,1, 
2104,522,1, 
2105,522,1, 
2106,522,1, 
2107,522,1, 
2108,523,1, 
2109,523,1, 
2110,524,1, 
2111,525,1, 
2112,525,1, 
2113,525,1, 
2114,525,1, 
2115,526,1, 
2116,527,1, 
2117,527,1, 
2118,527,1, 
2119,527,1, 
2120,527,1, 
2121,528,1, 
2122,529,1, 
2123,530,1, 
2124,530,1, 
2125,531,1, 
2126,532,1, 
2127,532,1, 
2128,532,1, 
2129,533,1, 
2130,533,1, 
2131,534,1, 
2132,534,1, 
2133,535,1, 
2134,537,1, 
2135,537,1, 
2136,537,1, 
2137,536,1, 
2138,536,1, 
2139,536,1, 
2140,537,1, 
2141,538,1, 
2142,538,1, 
2143,538,1, 
2144,537,1, 
2145,537,1, 
2146,537,1, 
2147,538,1, 
2148,537,1, 
2149,538,1, 
2150,538,1, 
2151,539,1, 
2152,540,1, 
2153,540,1, 
2154,540,1, 
2155,540,1, 
2156,541,1, 
2157,541,1, 
2158,541,1, 
2159,541,1, 
2160,542,1, 
2161,542,1, 
2162,542,1, 
2163,542,1, 
2164,543,1, 
2165,543,1, 
2166,544,1, 
2167,544,1, 
2168,545,1, 
2169,544,1, 
2170,544,1, 
2171,544,1, 
2172,544,1, 
2173,544,1, 
2174,545,1, 
2175,545,1, 
2176,545,1, 
2177,546,1, 
2178,547,1, 
2179,547,1, 
2180,547,1, 
2181,547,1, 
2182,547,1, 
2183,548,1, 
2184,549,1, 
2185,550,1, 
2186,552,1, 
2187,552,1, 
2188,553,1, 
2189,553,1, 
2190,554,1, 
2191,554,1, 
2192,554,1, 
2193,554,1, 
2194,555,1, 
2195,556,1, 
2196,557,1, 
2197,556,1, 
2198,556,1, 
2199,556,1, 
2200,556,1, 
2201,556,1, 
2202,557,1, 
2203,557,1, 
2204,558,1, 
2205,559,1, 
2206,559,1, 
2207,559,1, 
2208,560,1, 
2209,561,1, 
2210,561,1, 
2211,561,1, 
2212,561,1, 
2213,562,1, 
2214,562,1, 
2215,562,1, 
2216,562,1, 
2217,563,1, 
2218,563,1, 
2219,563,1, 
2220,563,1, 
2221,564,1, 
2222,565,1, 
2223,566,1, 
2224,566,1, 
2225,567,1, 
2226,567,1, 
2227,567,1, 
2228,568,1, 
2229,569,1, 
2230,569,1, 
2231,569,1, 
2232,570,1, 
2233,570,1, 
2234,571,1, 
2235,570,1, 
2236,570,1, 
2237,570,1, 
2238,570,1, 
2239,571,1, 
2240,572,1, 
2241,573,1, 
2242,573,1, 
2243,573,1, 
2244,573,1, 
2245,575,1, 
2246,575,1, 
2247,576,1, 
2248,576,1, 
2249,577,1, 
2250,578,1, 
2251,579,1, 
2252,579,1, 
2253,580,1, 
2254,580,1, 
2255,581,1, 
2256,581,1, 
2257,582,1, 
2258,582,1, 
2259,583,1, 
2260,583,1, 
2261,584,1, 
2262,584,1, 
2263,584,1, 
2264,585,1, 
2265,586,1, 
2266,586,1, 
2267,588,1, 
2268,588,1, 
2269,589,1, 
2270,589,1, 
2271,590,1, 
2272,591,1, 
2273,592,1, 
2274,592,1, 
2275,592,1, 
2276,592,1, 
2277,592,1, 
2278,592,1, 
2279,592,1, 
2280,592,1, 
2281,592,1, 
2282,592,1, 
2283,592,1, 
2284,592,1, 
2285,592,1, 
2286,592,1, 
2287,592,1, 
2288,592,1, 
2289,592,1, 
2290,592,1, 
2291,592,1, 
2292,592,1, 
2293,592,1, 
2294,592,1, 
2295,592,1, 
2296,593,1, 
2297,593,1, 
2298,594,1, 
2299,594,1, 
2300,594,1, 
2301,595,1, 
2302,595,1, 
2303,595,1, 
2304,595,1, 
2305,595,1, 
2306,595,1, 
2307,595,1, 
2308,596,1, 
2309,596,1, 
2310,596,1, 
2311,596,1, 
2312,597,1, 
2313,597,1, 
2314,598,1, 
2315,598,1, 
2316,598,1, 
2317,599,1, 
2318,599,1, 
2319,600,1, 
2320,600,1, 
2321,600,1, 
2322,601,1, 
2323,601,1, 
2324,602,1, 
2325,602,1, 
2326,603,1, 
2327,603,1, 
2328,603,1, 
2329,603,1, 
2330,603,1, 
2331,603,1, 
2332,603,1, 
2333,603,1, 
2334,604,1, 
2335,604,1, 
2336,605,1, 
2337,605,1, 
2338,605,1, 
2339,606,1, 
2340,607,1, 
2341,608,1, 
2342,609,1, 
2343,610,1, 
2344,610,1, 
2345,610,1, 
2346,610,1, 
2347,609,1, 
2348,609,1, 
2349,609,1, 
2350,609,1, 
2351,609,1, 
2352,608,1, 
2353,609,1, 
2354,609,1, 
2355,609,1, 
2356,609,1, 
2357,609,1, 
2358,609,1, 
2359,609,1, 
2360,609,1, 
2361,609,1, 
2362,609,1, 
2363,609,1, 
2364,609,1, 
2365,609,1, 
2366,609,1, 
2367,610,1, 
2368,610,1, 
2369,611,1, 
2370,611,1, 
2371,611,1, 
2372,611,1, 
2373,612,1, 
2374,613,1, 
2375,613,1, 
2376,614,1, 
2377,613,1, 
2378,613,1, 
2379,613,1, 
2380,613,1, 
2381,613,1, 
2382,612,1, 
2383,613,1, 
2384,613,1, 
2385,613,1, 
2386,613,1, 
2387,614,1, 
2388,615,1, 
2389,615,1, 
2390,615,1, 
2391,615,1, 
2392,616,1, 
2393,616,1, 
2394,616,1, 
2395,617,1, 
2396,618,1, 
2397,619,1, 
2398,619,1, 
2399,619,1, 
2400,619,1, 
2401,619,1, 
2402,620,1, 
2403,620,1, 
2404,621,1, 
2405,621,1, 
2406,621,1, 
2407,621,1, 
2408,621,1, 
2409,621,1, 
2410,621,1, 
2411,621,1, 
2412,622,1, 
2413,623,1, 
2414,624,1, 
2415,624,1, 
2416,624,1, 
2417,624,1, 
2418,624,1, 
2419,624,1, 
2420,624,1, 
2421,624,1, 
2422,624,1, 
2423,624,1, 
2424,625,1, 
2425,626,1, 
2426,627,1, 
2427,628,1, 
2428,629,1, 
2429,629,1, 
2430,630,1, 
2431,630,1, 
2432,630,1, 
2433,631,1, 
2434,631,1, 
2435,632,1, 
2436,633,1, 
2437,633,1, 
2438,633,1, 
2439,634,1, 
2440,634,1, 
2441,634,1, 
2442,634,1, 
2443,634,1, 
2444,634,1, 
2445,635,1, 
2446,636,1, 
2447,635,1, 
2448,636,1, 
2449,637,1, 
2450,637,1, 
2451,637,1, 
2452,638,1, 
2453,639,1, 
2454,639,1, 
2455,639,1, 
2456,639,1, 
2457,639,1, 
2458,639,1, 
2459,640,1, 
2460,640,1, 
2461,641,1, 
2462,641,1, 
2463,641,1, 
2464,641,1, 
2465,641,1, 
2466,642,1, 
2467,642,1, 
2468,642,1, 
2469,642,1, 
2470,642,1, 
2471,641,1, 
2472,642,1, 
2473,643,1, 
2474,643,1, 
2475,643,1, 
2476,643,1, 
2477,643,1, 
2478,643,1, 
2479,643,1, 
2480,643,1, 
2481,643,1, 
2482,644,1, 
2483,643,1, 
2484,643,1, 
2485,644,1, 
2486,645,1, 
2487,645,1, 
2488,645,1, 
2489,645,1, 
2490,646,1, 
2491,646,1, 
2492,646,1, 
2493,646,1, 
2494,648,1, 
2495,648,1, 
2496,648,1, 
2497,649,1, 
2498,650,1, 
2499,650,1, 
2500,651,1, 
2501,652,1, 
2502,653,1, 
2503,653,1, 
2504,653,1, 
2505,653,1, 
2506,654,1, 
2507,655,1, 
2508,655,1, 
2509,655,1, 
2510,655,1, 
2511,655,1, 
2512,655,1, 
2513,657,1, 
2514,657,1, 
2515,658,1, 
2516,658,1, 
2517,658,1, 
2518,658,1, 
2519,658,1, 
2520,658,1, 
2521,659,1, 
2522,659,1, 
2523,658,1, 
2524,659,1, 
2525,660,1, 
2526,660,1, 
2527,660,1, 
2528,660,1, 
2529,660,1, 
2530,660,1, 
2531,661,1, 
2532,661,1, 
2533,661,1, 
2534,661,1, 
2535,661,1, 
2536,661,1, 
2537,660,1, 
2538,660,1, 
2539,660,1, 
2540,661,1, 
2541,661,1, 
2542,661,1, 
2543,661,1, 
2544,661,1, 
2545,661,1, 
2546,661,1, 
2547,661,1, 
2548,660,1, 
2549,661,1, 
2550,661,1, 
2551,661,1, 
2552,661,1, 
2553,661,1, 
2554,661,1, 
2555,661,1, 
2556,661,1, 
2557,662,1, 
2558,661,1, 
2559,661,1, 
2560,662,1, 
2561,662,1, 
2562,662,1, 
2563,662,1, 
2564,661,1, 
2565,662,1, 
2566,662,1, 
2567,662,1, 
2568,661,1, 
2569,661,1, 
2570,661,1, 
2571,661,1, 
2572,661,1, 
2573,661,1, 
2574,661,1, 
2575,661,1, 
2576,662,1, 
2577,662,1, 
2578,662,1, 
2579,662,1, 
2580,662,1, 
2581,661,1, 
2582,662,1, 
2583,662,1, 
2584,663,1, 
2585,663,1, 
2586,663,1, 
2587,663,1, 
2588,663,1, 
2589,663,1, 
2590,663,1, 
2591,664,1, 
2592,665,1, 
2593,665,1, 
2594,666,1, 
2595,666,1, 
2596,666,1, 
2597,667,1, 
2598,668,1, 
2599,668,1, 
2600,668,1, 
2601,668,1, 
2602,668,1, 
2603,668,1, 
2604,668,1, 
2605,668,1, 
2606,669,1, 
2607,669,1, 
2608,669,1, 
2609,668,1, 
2610,667,1, 
2611,667,1, 
2612,667,1, 
2613,667,1, 
2614,668,1, 
2615,668,1, 
2616,668,1, 
2617,668,1, 
2618,669,1, 
2619,669,1, 
2620,669,1, 
2621,669,1, 
2622,669,1, 
2623,669,1, 
2624,669,1, 
2625,669,1, 
2626,669,1, 
2627,669,1, 
2628,670,1, 
2629,670,1, 
2630,670,1, 
2631,670,1, 
2632,670,1, 
2633,670,1, 
2634,671,1, 
2635,672,1, 
2636,672,1, 
2637,672,1, 
2638,672,1, 
2639,672,1, 
2640,672,1, 
2641,672,1, 
2642,672,1, 
2643,673,1, 
2644,673,1, 
2645,673,1, 
2646,673,1, 
2647,674,1, 
2648,674,1, 
2649,674,1, 
2650,673,1, 
2651,672,1, 
2652,673,1, 
2653,673,1, 
2654,674,1, 
2655,675,1, 
2656,675,1, 
2657,675,1, 
2658,675,1, 
2659,675,1, 
2660,676,1, 
2661,677,1, 
2662,677,1, 
2663,678,1, 
2664,678,1, 
2665,678,1, 
2666,678,1, 
2667,679,1, 
2668,680,1, 
2669,681,1, 
2670,681,1, 
2671,681,1, 
2672,681,1, 
2673,681,1, 
2674,682,1, 
2675,682,1, 
2676,683,1, 
2677,683,1, 
2678,683,1, 
2679,684,1, 
2680,685,1, 
2681,685,1, 
2682,686,1, 
2683,686,1, 
2684,686,1, 
2685,687,1, 
2686,688,1, 
2687,688,1, 
2688,688,1, 
2689,688,1, 
2690,688,1, 
2691,688,1, 
2692,689,1, 
2693,690,1, 
2694,691,1, 
2695,692,1, 
2696,692,1, 
2697,692,1, 
2698,692,1, 
2699,692,1, 
2700,692,1, 
2701,692,1, 
2702,692,1, 
2703,693,1, 
2704,693,1, 
2705,693,1, 
2706,692,1, 
2707,692,1, 
2708,692,1, 
2709,692,1, 
2710,692,1, 
2711,693,1, 
2712,693,1, 
2713,694,1, 
2714,694,1, 
2715,695,1, 
2716,696,1, 
2717,696,1, 
2718,696,1, 
2719,696,1, 
2720,697,1, 
2721,698,1, 
2722,699,1, 
2723,699,1, 
2724,700,1, 
2725,700,1, 
2726,699,1, 
2727,699,1, 
2728,699,1, 
2729,700,1, 
2730,701,1, 
2731,701,1, 
2732,701,1, 
2733,701,1, 
2734,701,1, 
2735,701,1, 
2736,700,1, 
2737,701,1, 
2738,701,1, 
2739,701,1, 
2740,702,1, 
2741,702,1, 
2742,702,1, 
2743,702,1, 
2744,702,1, 
2745,702,1, 
2746,702,1, 
2747,702,1, 
2748,702,1, 
2749,702,1, 
2750,702,1, 
2751,702,1, 
2752,702,1, 
2753,702,1, 
2754,703,1, 
2755,704,1, 
2756,705,1, 
2757,706,1, 
2758,706,1, 
2759,706,1, 
2760,706,1, 
2761,707,1, 
2762,707,1, 
2763,709,1, 
2764,709,1, 
2765,709,1, 
2766,709,1, 
2767,710,1, 
2768,710,1, 
2769,710,1, 
2770,709,1, 
2771,709,1, 
2772,709,1, 
2773,709,1, 
2774,709,1, 
2775,711,1, 
2776,712,1, 
2777,712,1, 
2778,712,1, 
2779,712,1, 
2780,714,1, 
2781,715,1, 
2782,715,1, 
2783,715,1, 
2784,715,1, 
2785,716,1, 
2786,717,1, 
2787,718,1, 
2788,718,1, 
2789,719,1, 
2790,719,1, 
2791,720,1, 
2792,721,1, 
2793,721,1, 
2794,721,1, 
2795,721,1, 
2796,721,1, 
2797,721,1, 
2798,721,1, 
2799,721,1, 
2800,721,1, 
2801,721,1, 
2802,721,1, 
2803,721,1, 
2804,721,1, 
2805,722,1, 
2806,722,1, 
2807,723,1, 
2808,723,1, 
2809,724,1, 
2810,724,1, 
2811,724,1, 
2812,724,1, 
2813,724,1, 
2814,725,1, 
2815,725,1, 
2816,726,1, 
2817,726,1, 
2818,727,1, 
2819,727,1, 
2820,727,1, 
2821,727,1, 
2822,728,1, 
2823,729,1, 
2824,729,1, 
2825,729,1, 
2826,728,1, 
2827,728,1, 
2828,728,1, 
2829,728,1, 
2830,728,1, 
2831,729,1, 
2832,729,1, 
2833,729,1, 
2834,730,1, 
2835,730,1, 
2836,731,1, 
2837,732,1, 
2838,732,1, 
2839,732,1, 
2840,732,1, 
2841,733,1, 
2842,733,1, 
2843,733,1, 
2844,734,1, 
2845,734,1, 
2846,734,1, 
2847,734,1, 
2848,734,1, 
2849,735,1, 
2850,735,1, 
2851,735,1, 
2852,736,1, 
2853,737,1, 
2854,738,1, 
2855,738,1, 
2856,739,1, 
2857,739,1, 
2858,741,1, 
2859,741,1, 
2860,742,1, 
2861,743,1, 
2862,743,1, 
2863,743,1, 
2864,743,1, 
2865,744,1, 
2866,745,1, 
2867,746,1, 
2868,746,1, 
2869,746,1, 
2870,747,1, 
2871,748,1, 
2872,748,1, 
2873,748,1, 
2874,747,1, 
2875,747,1, 
2876,747,1, 
2877,747,1, 
2878,748,1, 
2879,749,1, 
2880,749,1, 
2881,749,1, 
2882,749,1, 
2883,749,1, 
2884,749,1, 
2885,751,1, 
2886,752,1, 
2887,752,1, 
2888,752,1, 
2889,753,1, 
2890,753,1, 
2891,753,1, 
2892,753,1, 
2893,753,1, 
2894,754,1, 
2895,754,1, 
2896,754,1, 
2897,753,1, 
2898,753,1, 
2899,753,1, 
2900,753,1, 
2901,754,1, 
2902,755,1, 
2903,755,1, 
2904,755,1, 
2905,755,1, 
2906,756,1, 
2907,757,1, 
2908,758,1, 
2909,758,1, 
2910,759,1, 
2911,760,1, 
2912,761,1, 
2913,762,1, 
2914,762,1, 
2915,762,1, 
2916,762,1, 
2917,762,1, 
2918,762,1, 
2919,762,1, 
2920,762,1, 
2921,763,1, 
2922,764,1, 
2923,764,1, 
2924,764,1, 
2925,764,1, 
2926,764,1, 
2927,765,1, 
2928,765,1, 
2929,766,1, 
2930,766,1, 
2931,766,1, 
2932,766,1, 
2933,768,1, 
2934,769,1, 
2935,769,1, 
2936,769,1, 
2937,769,1, 
2938,769,1, 
2939,769,1, 
2940,770,1, 
2941,770,1, 
2942,770,1, 
2943,770,1, 
2944,770,1, 
2945,771,1, 
2946,771,1, 
2947,772,1, 
2948,772,1, 
2949,774,1, 
2950,774,1, 
2951,775,1, 
2952,775,1, 
2953,775,1, 
2954,776,1, 
2955,778,1, 
2956,778,1, 
2957,778,1, 
2958,778,1, 
2959,779,1, 
2960,779,1, 
2961,779,1, 
2962,779,1, 
2963,779,1, 
2964,780,1, 
2965,780,1, 
2966,780,1, 
2967,781,1, 
2968,780,1, 
2969,780,1, 
2970,780,1, 
2971,780,1, 
2972,781,1, 
2973,781,1, 
2974,781,1, 
2975,782,1, 
2976,782,1, 
2977,782,1, 
2978,782,1, 
2979,782,1, 
2980,783,1, 
2981,783,1, 
2982,784,1, 
2983,785,1, 
2984,785,1, 
2985,786,1, 
2986,786,1, 
2987,786,1, 
2988,786,1, 
2989,786,1, 
2990,785,1, 
2991,786,1, 
2992,787,1, 
2993,787,1, 
2994,787,1, 
2995,786,1, 
2996,786,1, 
2997,786,1, 
2998,787,1, 
2999,787,1, 
3000,787,1, 
3001,789,1, 
3002,791,1, 
3003,791,1, 
3004,792,1, 
3005,793,1, 
3006,793,1, 
3007,794,1, 
3008,794,1, 
3009,794,1, 
3010,795,1, 
3011,794,1, 
3012,794,1, 
3013,795,1, 
3014,796,1, 
3015,797,1, 
3016,797,1, 
3017,797,1, 
3018,797,1, 
3019,797,1, 
3020,798,1, 
3021,799,1, 
3022,799,1, 
3023,800,1, 
3024,801,1, 
3025,801,1, 
3026,801,1, 
3027,801,1, 
3028,802,1, 
3029,802,1, 
3030,802,1, 
3031,802,1, 
3032,803,1, 
3033,803,1, 
3034,803,1, 
3035,804,1, 
3036,804,1, 
3037,804,1, 
3038,804,1, 
3039,805,1, 
3040,806,1, 
3041,806,1, 
3042,807,1, 
3043,806,1, 
3044,806,1, 
3045,806,1, 
3046,806,1, 
3047,806,1, 
3048,806,1, 
3049,806,1, 
3050,807,1, 
3051,807,1, 
3052,807,1, 
3053,808,1, 
3054,809,1, 
3055,809,1, 
3056,809,1, 
3057,810,1, 
3058,811,1, 
3059,811,1, 
3060,812,1, 
3061,813,1, 
3062,814,1, 
3063,815,1, 
3064,815,1, 
3065,815,1, 
3066,815,1, 
3067,816,1, 
3068,816,1, 
3069,816,1, 
3070,817,1, 
3071,818,1, 
3072,819,1, 
3073,819,1, 
3074,819,1, 
3075,819,1, 
3076,819,1, 
3077,819,1, 
3078,819,1, 
3079,819,1, 
3080,820,1, 
3081,820,1, 
3082,820,1, 
3083,820,1, 
3084,820,1, 
3085,821,1, 
3086,822,1, 
3087,823,1, 
3088,823,1, 
3089,822,1, 
3090,822,1, 
3091,822,1, 
3092,822,1, 
3093,822,1, 
3094,822,1, 
3095,822,1, 
3096,823,1, 
3097,823,1, 
3098,823,1, 
3099,823,1, 
3100,823,1, 
3101,823,1, 
3102,823,1, 
3103,822,1, 
3104,822,1, 
3105,823,1, 
3106,823,1, 
3107,823,1, 
3108,824,1, 
3109,824,1, 
3110,824,1, 
3111,824,1, 
3112,824,1, 
3113,824,1, 
3114,824,1, 
3115,824,1, 
3116,825,1, 
3117,825,1, 
3118,825,1, 
3119,826,1, 
3120,827,1, 
3121,828,1, 
3122,829,1, 
3123,829,1, 
3124,830,1, 
3125,830,1, 
3126,830,1, 
3127,831,1, 
3128,831,1, 
3129,831,1, 
3130,831,1, 
3131,832,1, 
3132,832,1, 
3133,832,1, 
3134,832,1, 
3135,832,1, 
3136,833,1, 
3137,834,1, 
3138,835,1, 
3139,835,1, 
3140,835,1, 
3141,835,1, 
3142,835,1, 
3143,835,1, 
3144,835,1, 
3145,835,1, 
3146,835,1, 
3147,836,1, 
3148,836,1, 
3149,837,1, 
3150,837,1, 
3151,838,1, 
3152,839,1, 
3153,840,1, 
3154,841,1, 
3155,841,1, 
3156,841,1, 
3157,841,1, 
3158,842,1, 
3159,843,1, 
3160,844,1, 
3161,844,1, 
3162,844,1, 
3163,844,1, 
3164,845,1, 
3165,846,1, 
3166,846,1, 
3167,846,1, 
3168,847,1, 
3169,848,1, 
3170,848,1, 
3171,848,1, 
3172,848,1, 
3173,848,1, 
3174,848,1, 
3175,848,1, 
3176,849,1, 
3177,849,1, 
3178,848,1, 
3179,849,1, 
3180,849,1, 
3181,850,1, 
3182,850,1, 
3183,850,1, 
3184,850,1, 
3185,850,1, 
3186,850,1, 
3187,850,1, 
3188,850,1, 
3189,850,1, 
3190,850,1, 
3191,851,1, 
3192,852,1, 
3193,852,1, 
3194,853,1, 
3195,854,1, 
3196,855,1, 
3197,856,1, 
3198,856,1, 
3199,856,1, 
3200,857,1, 
3201,857,1, 
3202,857,1, 
3203,857,1, 
3204,857,1, 
3205,857,1, 
3206,857,1, 
3207,858,1, 
3208,858,1, 
3209,858,1, 
3210,859,1, 
3211,859,1, 
3212,860,1, 
3213,861,1, 
3214,861,1, 
3215,861,1, 
3216,861,1, 
3217,861,1, 
